FGA,FTA,FG3A,FGM,FTM,FG3M,PTS,REB,AST,STL,BLK,TOV,DD,sim_num,game_num,player_name
6,3,1,3,1,1,7,4,0,2,1,0,0,438,1,Dereck Lively II
4,1,1,2,0,1,5,4,2,2,1,2,0,438,2,Dereck Lively II
15,3,1,8,3,0,12,8,1,1,0,1,0,438,0,Wendell Carter Jr.
3,3,2,3,1,0,11,7,0,1,1,3,0,438,1,Wendell Carter Jr.
12,3,2,5,3,0,5,4,4,0,1,0,0,438,2,Wendell Carter Jr.
10,1,2,3,0,2,7,0,2,0,0,2,0,438,0,Ajay Mitchell
10,1,2,5,1,1,3,0,0,2,0,1,0,438,1,Ajay Mitchell
4,4,1,1,2,0,9,6,1,1,0,0,0,438,2,Ajay Mitchell
11,5,11,3,4,3,14,9,3,0,0,2,0,438,0,Tim Hardaway Jr.
7,3,5,3,3,3,15,3,3,0,0,0,0,438,1,Tim Hardaway Jr.
12,2,12,5,1,3,13,4,4,0,1,0,0,438,2,Tim Hardaway Jr.
15,8,9,9,8,2,15,4,4,2,0,6,0,439,0,Stephen Curry
12,6,9,2,5,2,22,5,5,0,1,6,0,439,1,Stephen Curry
21,5,10,8,4,5,29,5,4,2,0,2,0,439,2,Stephen Curry
14,3,1,10,2,0,8,6,4,1,0,0,0,439,0,Ivica Zubac
6,3,1,4,2,0,23,9,3,0,0,0,0,439,1,Ivica Zubac
10,1,1,7,1,0,13,5,3,0,0,1,0,439,2,Ivica Zubac
15,7,1,4,6,0,12,4,3,0,2,1,0,439,0,Cooper Flagg
19,7,2,11,7,0,22,6,4,1,0,1,0,439,1,Cooper Flagg
8,2,4,5,2,2,18,3,3,0,0,1,0,439,2,Cooper Flagg
9,9,5,2,7,2,16,5,5,0,0,2,0,439,0,Austin Reaves
12,5,4,5,3,1,12,4,3,0,0,4,0,439,1,Austin Reaves
10,3,2,4,2,0,18,5,6,0,0,1,0,439,2,Austin Reaves
18,5,3,8,5,2,22,6,5,0,0,1,0,439,0,Kawhi Leonard
14,7,6,7,7,3,22,7,0,2,1,1,0,439,1,Kawhi Leonard
7,1,3,3,1,1,17,6,4,2,0,1,0,439,2,Kawhi Leonard
11,4,5,6,2,1,9,5,1,0,0,1,0,439,0,Payton Pritchard
13,2,8,4,1,3,8,4,1,1,0,2,0,439,1,Payton Pritchard
10,2,8,4,2,0,7,4,3,1,0,1,0,439,2,Payton Pritchard
9,2,1,4,0,0,17,9,1,0,1,4,0,439,0,Deandre Ayton
14,4,1,10,1,0,13,16,4,1,2,4,1,439,1,Deandre Ayton
9,4,1,6,0,0,14,7,2,0,0,6,0,439,2,Deandre Ayton
17,1,2,7,0,0,21,5,3,2,0,1,0,439,0,Devin Vassell
10,1,4,5,1,1,13,3,3,0,0,1,0,439,1,Devin Vassell
13,1,4,7,0,1,9,2,4,0,0,0,0,439,2,Devin Vassell
2,2,1,2,2,1,3,4,2,0,2,1,0,439,0,Dereck Lively II
6,4,1,4,1,1,7,3,4,0,0,0,0,439,1,Dereck Lively II
3,3,1,3,2,1,9,4,4,0,1,0,0,439,2,Dereck Lively II
8,3,3,4,2,1,16,8,1,1,0,1,0,439,0,Wendell Carter Jr.
8,6,2,6,5,0,20,14,1,0,1,1,1,439,1,Wendell Carter Jr.
4,2,2,1,1,0,12,4,1,0,1,3,0,439,2,Wendell Carter Jr.
7,1,1,5,0,1,4,0,1,1,0,0,0,439,0,Ajay Mitchell
6,2,1,4,0,0,13,2,2,0,0,0,0,439,1,Ajay Mitchell
6,1,3,2,0,1,9,1,2,4,0,0,0,439,2,Ajay Mitchell
12,5,8,6,4,3,15,2,1,1,1,0,0,439,0,Tim Hardaway Jr.
18,2,9,10,0,3,19,1,1,1,0,0,0,439,1,Tim Hardaway Jr.
15,2,7,4,2,1,12,4,0,0,0,0,0,439,2,Tim Hardaway Jr.
22,3,11,9,3,7,23,4,5,0,0,0,0,440,0,Stephen Curry
17,1,6,7,1,4,22,4,8,0,0,4,0,440,1,Stephen Curry
12,6,13,7,6,6,24,3,4,2,0,0,0,440,2,Stephen Curry
7,2,1,4,2,0,13,8,1,0,1,1,0,440,0,Ivica Zubac
8,3,1,5,1,0,21,6,0,0,4,2,0,440,1,Ivica Zubac
9,3,1,7,2,0,14,9,2,0,1,1,0,440,2,Ivica Zubac
20,5,5,11,3,0,24,4,2,3,0,0,0,440,0,Cooper Flagg
13,5,5,8,5,3,13,4,3,2,0,3,0,440,1,Cooper Flagg
12,3,2,5,3,1,18,4,0,0,0,3,0,440,2,Cooper Flagg
16,5,5,3,2,2,16,2,3,1,0,2,0,440,0,Austin Reaves
12,5,4,4,5,2,13,4,1,2,0,3,0,440,1,Austin Reaves
6,4,1,5,1,1,15,5,9,1,0,3,0,440,2,Austin Reaves
18,5,9,11,5,3,22,7,1,1,2,1,0,440,0,Kawhi Leonard
13,4,8,5,3,5,22,7,5,1,1,0,0,440,1,Kawhi Leonard
12,9,3,6,9,0,17,8,3,3,0,5,0,440,2,Kawhi Leonard
13,2,7,6,1,0,7,4,3,2,0,3,0,440,0,Payton Pritchard
8,3,9,2,1,2,13,3,2,0,0,1,0,440,1,Payton Pritchard
5,1,8,2,0,2,12,1,3,3,0,1,0,440,2,Payton Pritchard
6,4,1,5,3,0,12,12,1,0,0,4,1,440,0,Deandre Ayton
8,2,1,6,0,0,12,6,0,1,0,1,0,440,1,Deandre Ayton
8,3,1,7,2,0,9,10,0,0,2,2,0,440,2,Deandre Ayton
12,1,2,2,1,1,19,7,6,0,0,3,0,440,0,Devin Vassell
12,2,6,6,0,2,13,4,6,2,0,1,0,440,1,Devin Vassell
17,2,4,7,1,3,10,3,3,1,0,0,0,440,2,Devin Vassell
2,1,1,2,0,1,7,5,0,1,0,0,0,440,0,Dereck Lively II
3,1,1,2,1,1,7,6,1,1,1,1,0,440,1,Dereck Lively II
4,2,1,4,1,1,5,2,1,1,1,0,0,440,2,Dereck Lively II
8,4,1,3,4,0,9,8,0,1,2,2,0,440,0,Wendell Carter Jr.
12,7,2,7,5,0,14,6,0,2,0,1,0,440,1,Wendell Carter Jr.
6,4,4,3,3,0,11,8,0,0,0,3,0,440,2,Wendell Carter Jr.
10,1,1,4,0,1,5,1,1,1,0,1,0,440,0,Ajay Mitchell
5,2,2,1,1,1,4,3,2,0,0,1,0,440,1,Ajay Mitchell
6,1,1,3,1,1,10,3,1,0,1,2,0,440,2,Ajay Mitchell
20,2,3,6,0,2,12,5,1,0,0,0,0,440,0,Tim Hardaway Jr.
16,3,15,6,1,6,18,5,3,0,1,1,0,440,1,Tim Hardaway Jr.
18,1,5,9,0,2,12,2,0,1,0,3,0,440,2,Tim Hardaway Jr.
15,4,9,7,4,3,18,5,3,2,0,7,0,441,0,Stephen Curry
17,6,14,10,5,9,26,2,6,1,0,0,0,441,1,Stephen Curry
16,3,13,10,3,5,22,1,9,3,0,2,0,441,2,Stephen Curry
13,4,1,10,3,0,17,5,2,0,1,0,0,441,0,Ivica Zubac
4,1,1,2,0,0,12,7,2,0,0,1,0,441,1,Ivica Zubac
12,3,1,10,3,0,12,6,1,0,1,0,0,441,2,Ivica Zubac
12,4,7,7,2,3,17,7,2,0,0,2,0,441,0,Cooper Flagg
13,3,4,4,2,2,10,6,5,1,0,1,0,441,1,Cooper Flagg
8,4,3,1,3,1,21,6,0,1,1,4,0,441,2,Cooper Flagg
12,3,6,6,0,2,19,3,4,1,0,0,0,441,0,Austin Reaves
11,4,8,6,3,2,12,5,5,0,1,4,0,441,1,Austin Reaves
9,4,7,6,3,3,15,1,4,0,0,2,0,441,2,Austin Reaves
14,2,2,3,2,1,20,3,1,1,2,0,0,441,0,Kawhi Leonard
22,3,7,10,3,2,23,9,5,6,1,1,0,441,1,Kawhi Leonard
16,11,2,10,10,1,22,6,6,1,0,1,0,441,2,Kawhi Leonard
6,1,2,3,0,1,11,2,2,0,0,0,0,441,0,Payton Pritchard
11,1,4,5,0,0,9,3,1,1,1,1,0,441,1,Payton Pritchard
9,1,4,3,0,1,10,1,2,1,0,1,0,441,2,Payton Pritchard
7,1,1,3,0,0,12,10,1,1,1,4,1,441,0,Deandre Ayton
18,7,1,10,3,1,12,7,0,2,1,3,0,441,1,Deandre Ayton
12,6,1,9,2,0,13,9,0,0,0,2,0,441,2,Deandre Ayton
10,1,4,2,0,0,6,4,1,1,0,2,0,441,0,Devin Vassell
10,1,1,4,0,1,9,2,2,2,0,0,0,441,1,Devin Vassell
7,1,2,3,0,0,13,2,4,0,0,1,0,441,2,Devin Vassell
2,1,1,2,1,1,11,8,1,1,1,3,0,441,0,Dereck Lively II
6,2,1,1,1,1,6,8,0,0,0,0,0,441,1,Dereck Lively II
11,2,1,4,0,1,8,4,1,0,1,1,0,441,2,Dereck Lively II
10,3,1,2,1,1,11,12,1,0,2,2,1,441,0,Wendell Carter Jr.
6,5,1,2,5,1,11,9,2,0,0,2,0,441,1,Wendell Carter Jr.
9,1,1,3,1,0,9,9,2,0,0,1,0,441,2,Wendell Carter Jr.
3,1,3,3,0,2,6,4,1,0,0,1,0,441,0,Ajay Mitchell
6,1,1,2,1,0,4,0,5,0,0,0,0,441,1,Ajay Mitchell
8,1,1,4,1,0,5,1,1,0,0,1,0,441,2,Ajay Mitchell
13,3,13,6,3,6,15,1,1,0,0,1,0,441,0,Tim Hardaway Jr.
2,1,10,1,0,1,16,6,0,1,0,0,0,441,1,Tim Hardaway Jr.
13,3,3,5,2,2,17,6,1,1,0,1,0,441,2,Tim Hardaway Jr.
18,8,11,5,6,5,21,4,1,3,1,1,0,442,0,Stephen Curry
20,5,10,7,5,4,31,2,6,1,2,4,0,442,1,Stephen Curry
21,8,15,9,5,8,24,9,4,3,0,3,0,442,2,Stephen Curry
11,1,1,7,1,0,19,9,1,0,1,2,0,442,0,Ivica Zubac
8,4,1,8,3,0,15,11,7,0,1,2,1,442,1,Ivica Zubac
5,1,1,4,1,0,20,6,3,0,2,2,0,442,2,Ivica Zubac
10,7,2,2,7,1,15,4,5,1,0,0,0,442,0,Cooper Flagg
17,2,5,3,1,2,13,5,0,0,2,3,0,442,1,Cooper Flagg
7,3,5,3,3,2,13,5,5,1,0,0,0,442,2,Cooper Flagg
10,7,9,8,7,3,19,4,5,1,0,5,0,442,0,Austin Reaves
12,6,1,4,4,1,22,4,3,0,0,2,0,442,1,Austin Reaves
10,5,3,4,3,0,16,2,1,0,0,5,0,442,2,Austin Reaves
14,4,6,4,3,1,22,6,4,0,0,2,0,442,0,Kawhi Leonard
9,1,7,4,1,2,26,11,3,1,0,1,1,442,1,Kawhi Leonard
17,3,2,7,3,1,26,8,4,2,0,1,0,442,2,Kawhi Leonard
11,3,2,6,2,0,12,4,1,1,0,3,0,442,0,Payton Pritchard
13,1,5,5,0,1,14,1,1,1,0,0,0,442,1,Payton Pritchard
7,1,5,2,0,2,7,2,0,0,0,1,0,442,2,Payton Pritchard
12,2,1,5,1,0,10,9,1,0,0,3,0,442,0,Deandre Ayton
11,2,1,3,1,0,10,10,0,2,0,2,1,442,1,Deandre Ayton
9,2,1,5,0,0,19,11,1,0,1,3,1,442,2,Deandre Ayton
9,1,4,2,1,2,21,4,6,4,0,0,0,442,0,Devin Vassell
12,2,8,5,1,2,18,3,4,2,0,0,0,442,1,Devin Vassell
14,1,4,2,0,1,15,4,4,1,0,0,0,442,2,Devin Vassell
8,1,1,5,1,1,4,5,0,1,2,4,0,442,0,Dereck Lively II
5,2,1,5,1,1,5,3,3,0,0,1,0,442,1,Dereck Lively II
1,1,1,0,0,0,7,7,3,0,1,1,0,442,2,Dereck Lively II
5,6,2,2,6,1,12,12,1,1,0,1,1,442,0,Wendell Carter Jr.
10,6,1,5,5,0,14,10,2,0,0,1,1,442,1,Wendell Carter Jr.
10,2,1,5,2,0,15,10,1,3,2,2,1,442,2,Wendell Carter Jr.
5,2,3,4,0,0,5,1,2,0,0,0,0,442,0,Ajay Mitchell
4,3,2,1,2,1,7,2,2,2,0,2,0,442,1,Ajay Mitchell
5,2,2,2,1,2,7,1,4,0,0,0,0,442,2,Ajay Mitchell
9,2,7,1,0,0,12,3,0,0,0,0,0,442,0,Tim Hardaway Jr.
6,1,9,2,1,2,15,0,6,0,0,1,0,442,1,Tim Hardaway Jr.
9,5,8,6,3,2,14,2,1,0,0,4,0,442,2,Tim Hardaway Jr.
18,7,9,10,6,1,24,5,7,1,0,3,0,443,0,Stephen Curry
13,9,9,7,6,1,40,2,4,1,0,0,0,443,1,Stephen Curry
10,7,9,6,6,6,26,1,7,2,1,3,0,443,2,Stephen Curry
9,1,1,5,0,0,16,7,1,0,0,5,0,443,0,Ivica Zubac
9,2,1,9,2,0,14,5,2,0,1,0,0,443,1,Ivica Zubac
8,3,1,5,3,0,15,6,1,1,1,1,0,443,2,Ivica Zubac
15,4,5,5,4,0,19,5,6,1,1,5,0,443,0,Cooper Flagg
11,3,2,3,3,1,14,10,7,1,1,2,1,443,1,Cooper Flagg
14,3,2,7,3,2,19,5,2,3,0,4,0,443,2,Cooper Flagg
12,5,3,6,3,0,18,3,4,2,0,3,0,443,0,Austin Reaves
6,9,5,3,5,2,13,6,5,1,0,1,0,443,1,Austin Reaves
11,9,1,2,9,0,22,3,7,3,0,2,0,443,2,Austin Reaves
15,5,10,5,3,1,16,4,2,1,0,1,0,443,0,Kawhi Leonard
16,6,3,7,6,1,20,5,9,0,0,2,0,443,1,Kawhi Leonard
9,10,5,3,9,0,13,6,5,1,0,4,0,443,2,Kawhi Leonard
14,5,13,7,3,4,10,3,4,1,0,0,0,443,0,Payton Pritchard
13,2,9,5,0,4,5,6,2,4,0,2,0,443,1,Payton Pritchard
9,2,3,3,0,1,17,7,4,0,0,1,0,443,2,Payton Pritchard
13,2,1,7,1,0,17,13,0,0,1,1,1,443,0,Deandre Ayton
11,3,1,8,2,0,13,9,0,1,4,5,0,443,1,Deandre Ayton
10,2,1,8,1,0,13,9,2,1,1,0,0,443,2,Deandre Ayton
7,2,7,0,0,0,14,4,2,0,0,1,0,443,0,Devin Vassell
8,1,2,2,0,0,7,8,1,2,0,0,0,443,1,Devin Vassell
12,1,4,3,0,2,22,4,1,3,0,2,0,443,2,Devin Vassell
4,2,1,4,1,1,3,0,4,0,0,1,0,443,0,Dereck Lively II
1,1,1,1,0,1,7,9,4,1,1,0,0,443,1,Dereck Lively II
7,1,1,6,0,1,4,3,2,0,0,1,0,443,2,Dereck Lively II
13,3,1,9,3,0,7,11,0,0,1,0,0,443,0,Wendell Carter Jr.
9,1,4,4,1,2,14,10,1,1,3,1,1,443,1,Wendell Carter Jr.
8,3,1,5,2,0,13,7,3,0,1,1,0,443,2,Wendell Carter Jr.
6,1,3,3,0,0,7,3,2,0,0,0,0,443,0,Ajay Mitchell
9,1,3,5,0,2,2,2,2,1,0,0,0,443,1,Ajay Mitchell
7,3,1,4,2,1,7,1,2,0,0,1,0,443,2,Ajay Mitchell
13,1,5,6,0,2,20,2,2,1,0,1,0,443,0,Tim Hardaway Jr.
16,2,8,6,1,2,15,2,0,0,0,0,0,443,1,Tim Hardaway Jr.
14,5,6,4,4,2,15,6,1,0,0,1,0,443,2,Tim Hardaway Jr.
19,6,5,6,4,3,21,0,4,2,0,3,0,444,0,Stephen Curry
14,2,12,7,2,6,31,5,5,1,0,5,0,444,1,Stephen Curry
20,7,13,9,6,4,30,2,5,5,1,2,0,444,2,Stephen Curry
10,5,1,5,3,0,11,2,1,0,0,0,0,444,0,Ivica Zubac
6,3,1,3,2,0,14,10,3,0,0,3,1,444,1,Ivica Zubac
9,3,1,7,3,0,18,7,1,0,4,0,0,444,2,Ivica Zubac
10,5,3,7,4,1,11,3,4,3,2,0,0,444,0,Cooper Flagg
13,5,1,6,4,1,18,2,4,1,1,2,0,444,1,Cooper Flagg
14,1,6,10,1,2,24,4,3,1,0,1,0,444,2,Cooper Flagg
15,7,8,5,5,3,23,2,5,2,0,2,0,444,0,Austin Reaves
11,6,1,7,6,0,25,4,5,0,0,4,0,444,1,Austin Reaves
11,5,3,5,5,1,19,2,4,1,0,0,0,444,2,Austin Reaves
10,1,5,6,1,3,26,8,6,1,0,3,0,444,0,Kawhi Leonard
13,3,6,1,3,1,19,7,2,0,0,3,0,444,1,Kawhi Leonard
18,4,7,10,4,3,24,4,1,2,0,0,0,444,2,Kawhi Leonard
9,2,5,6,1,1,15,3,1,1,0,1,0,444,0,Payton Pritchard
8,1,1,2,0,0,13,3,2,3,0,1,0,444,1,Payton Pritchard
9,2,3,3,1,3,6,7,0,1,0,0,0,444,2,Payton Pritchard
14,1,1,7,1,0,14,8,0,1,1,1,0,444,0,Deandre Ayton
9,2,1,6,2,0,14,4,3,0,0,2,0,444,1,Deandre Ayton
9,4,1,8,0,0,15,7,0,0,2,3,0,444,2,Deandre Ayton
15,4,3,3,2,2,14,3,0,1,1,0,0,444,0,Devin Vassell
6,1,6,3,0,3,12,2,3,2,0,1,0,444,1,Devin Vassell
13,2,6,6,0,2,20,2,0,0,0,1,0,444,2,Devin Vassell
7,1,1,6,0,1,11,3,2,0,1,0,0,444,0,Dereck Lively II
4,4,1,4,2,1,8,5,1,1,1,0,0,444,1,Dereck Lively II
4,2,1,3,0,1,3,4,3,0,0,1,0,444,2,Dereck Lively II
2,2,3,1,2,0,20,7,4,0,1,3,0,444,0,Wendell Carter Jr.
12,2,5,6,2,3,5,11,2,2,0,1,0,444,1,Wendell Carter Jr.
11,3,5,5,1,0,12,9,3,3,1,1,0,444,2,Wendell Carter Jr.
9,2,1,5,1,0,9,2,1,2,0,0,0,444,0,Ajay Mitchell
8,2,2,1,0,1,3,2,3,2,0,0,0,444,1,Ajay Mitchell
7,1,1,4,0,1,5,0,2,1,0,1,0,444,2,Ajay Mitchell
9,4,6,3,3,3,12,3,2,1,0,2,0,444,0,Tim Hardaway Jr.
13,3,1,2,2,0,14,3,1,0,0,0,0,444,1,Tim Hardaway Jr.
11,3,15,5,2,5,15,4,1,0,0,1,0,444,2,Tim Hardaway Jr.
13,5,8,7,4,3,27,0,1,2,0,3,0,445,0,Stephen Curry
18,7,10,10,7,3,24,0,3,4,0,2,0,445,1,Stephen Curry
16,7,11,10,7,6,25,4,12,1,0,4,1,445,2,Stephen Curry
14,2,1,11,0,0,19,9,0,0,2,3,0,445,0,Ivica Zubac
5,3,1,3,3,0,8,7,2,0,1,0,0,445,1,Ivica Zubac
8,1,1,5,0,0,9,10,2,0,0,0,0,445,2,Ivica Zubac
22,5,3,11,3,0,17,6,1,1,1,3,0,445,0,Cooper Flagg
7,4,3,4,4,2,21,4,4,2,0,2,0,445,1,Cooper Flagg
18,3,3,9,2,1,16,7,3,0,4,3,0,445,2,Cooper Flagg
9,7,5,5,5,2,19,3,3,0,0,3,0,445,0,Austin Reaves
14,7,2,7,5,1,16,8,3,3,0,3,0,445,1,Austin Reaves
8,6,5,3,4,3,25,5,6,0,0,6,0,445,2,Austin Reaves
10,7,5,6,6,0,16,3,6,1,0,4,0,445,0,Kawhi Leonard
14,4,1,7,4,0,18,9,1,3,1,1,0,445,1,Kawhi Leonard
19,3,5,9,2,1,14,9,8,2,1,1,0,445,2,Kawhi Leonard
8,2,3,2,1,2,9,2,1,1,0,0,0,445,0,Payton Pritchard
5,2,5,2,0,0,11,3,1,0,0,0,0,445,1,Payton Pritchard
10,2,8,2,2,1,9,2,1,1,0,0,0,445,2,Payton Pritchard
19,3,1,11,1,0,16,14,0,0,1,3,1,445,0,Deandre Ayton
6,4,1,4,2,0,8,6,0,0,0,3,0,445,1,Deandre Ayton
9,1,1,7,0,0,17,5,0,0,1,1,0,445,2,Deandre Ayton
19,1,4,5,0,0,18,2,4,1,0,1,0,445,0,Devin Vassell
12,3,6,5,1,3,15,3,3,5,0,3,0,445,1,Devin Vassell
16,1,5,10,1,1,9,3,5,3,0,1,0,445,2,Devin Vassell
3,3,1,2,2,1,5,1,1,1,0,3,0,445,0,Dereck Lively II
1,1,1,0,0,0,2,3,2,0,2,2,0,445,1,Dereck Lively II
3,1,1,2,0,1,6,4,0,0,0,3,0,445,2,Dereck Lively II
4,2,2,1,1,0,12,11,3,1,0,1,1,445,0,Wendell Carter Jr.
6,2,3,2,2,1,17,8,1,1,1,2,0,445,1,Wendell Carter Jr.
10,3,2,7,2,1,11,5,0,0,1,3,0,445,2,Wendell Carter Jr.
7,1,4,4,1,1,7,2,4,2,0,0,0,445,0,Ajay Mitchell
3,2,1,2,0,0,4,2,1,3,1,1,0,445,1,Ajay Mitchell
4,1,1,1,1,0,6,2,2,0,0,0,0,445,2,Ajay Mitchell
11,2,6,4,1,2,7,1,1,0,0,0,0,445,0,Tim Hardaway Jr.
8,1,9,3,0,3,21,3,2,1,0,1,0,445,1,Tim Hardaway Jr.
14,1,10,6,0,6,14,2,0,0,0,0,0,445,2,Tim Hardaway Jr.
11,7,9,4,7,3,27,2,6,1,1,2,0,446,0,Stephen Curry
17,6,11,8,5,5,24,2,11,3,0,3,1,446,1,Stephen Curry
13,5,13,6,5,6,27,1,4,3,0,4,0,446,2,Stephen Curry
5,2,1,5,2,0,19,5,0,0,1,0,0,446,0,Ivica Zubac
4,1,1,3,0,0,12,10,2,0,1,1,1,446,1,Ivica Zubac
6,4,1,5,3,0,14,8,2,0,2,2,0,446,2,Ivica Zubac
12,3,5,5,2,0,12,7,2,1,0,0,0,446,0,Cooper Flagg
18,6,2,9,4,1,19,9,1,1,0,3,0,446,1,Cooper Flagg
12,7,2,7,7,0,15,6,3,1,1,1,0,446,2,Cooper Flagg
15,6,4,9,5,1,18,8,4,0,0,1,0,446,0,Austin Reaves
10,8,3,7,7,2,16,2,9,0,0,5,0,446,1,Austin Reaves
13,5,1,7,4,1,14,6,6,1,0,4,0,446,2,Austin Reaves
20,2,6,12,2,3,18,7,3,2,1,5,0,446,0,Kawhi Leonard
16,5,4,7,4,1,21,5,1,4,2,3,0,446,1,Kawhi Leonard
10,9,6,5,8,0,19,6,4,3,2,1,0,446,2,Kawhi Leonard
10,3,5,3,1,2,9,2,2,0,0,1,0,446,0,Payton Pritchard
5,1,4,3,0,0,11,3,1,2,0,1,0,446,1,Payton Pritchard
13,2,4,6,1,1,15,4,2,1,0,0,0,446,2,Payton Pritchard
12,1,1,7,1,0,15,6,1,1,2,4,0,446,0,Deandre Ayton
11,2,1,8,1,0,6,6,1,1,1,2,0,446,1,Deandre Ayton
6,2,1,4,2,0,10,12,1,1,0,3,1,446,2,Deandre Ayton
15,1,5,3,1,2,7,2,4,0,2,0,0,446,0,Devin Vassell
11,1,5,8,0,2,22,3,2,1,1,0,0,446,1,Devin Vassell
12,1,4,5,1,0,12,3,5,1,0,2,0,446,2,Devin Vassell
3,1,1,3,0,1,6,3,2,1,0,1,0,446,0,Dereck Lively II
5,2,1,3,0,1,3,4,1,1,0,3,0,446,1,Dereck Lively II
4,1,1,2,1,1,9,7,0,0,1,1,0,446,2,Dereck Lively II
3,6,2,2,5,1,12,5,2,2,0,1,0,446,0,Wendell Carter Jr.
5,2,2,3,1,0,7,17,3,1,1,2,0,446,1,Wendell Carter Jr.
8,6,1,5,4,0,9,5,1,1,1,4,0,446,2,Wendell Carter Jr.
5,1,4,2,0,1,8,2,3,0,0,0,0,446,0,Ajay Mitchell
3,1,1,1,0,0,7,2,3,2,0,0,0,446,1,Ajay Mitchell
3,3,2,2,1,0,8,3,1,2,0,1,0,446,2,Ajay Mitchell
5,2,10,2,0,2,12,4,5,0,0,0,0,446,0,Tim Hardaway Jr.
10,1,6,2,1,2,9,3,0,0,0,2,0,446,1,Tim Hardaway Jr.
10,7,2,3,5,1,21,3,2,1,0,0,0,446,2,Tim Hardaway Jr.
19,3,7,6,2,5,24,8,5,1,0,4,0,447,0,Stephen Curry
17,1,14,9,1,5,22,4,3,2,0,1,0,447,1,Stephen Curry
15,7,15,10,6,10,26,0,2,1,0,4,0,447,2,Stephen Curry
5,1,1,4,0,0,7,12,0,0,1,1,0,447,0,Ivica Zubac
7,2,1,4,2,0,21,8,2,0,1,0,0,447,1,Ivica Zubac
13,1,1,8,1,0,10,10,4,0,1,3,1,447,2,Ivica Zubac
13,5,6,6,5,4,19,6,2,2,0,1,0,447,0,Cooper Flagg
13,5,4,5,4,2,20,4,3,1,0,1,0,447,1,Cooper Flagg
15,2,6,7,2,3,20,2,2,3,0,1,0,447,2,Cooper Flagg
11,10,5,5,8,2,15,5,6,1,0,1,0,447,0,Austin Reaves
3,9,3,0,7,0,23,4,4,3,0,3,0,447,1,Austin Reaves
18,9,2,6,7,0,16,5,6,2,1,2,0,447,2,Austin Reaves
17,7,3,6,7,1,15,6,2,4,0,2,0,447,0,Kawhi Leonard
9,9,3,3,9,1,26,10,1,1,1,3,1,447,1,Kawhi Leonard
17,5,4,7,4,2,22,7,1,1,1,1,0,447,2,Kawhi Leonard
5,1,8,2,1,2,6,7,3,0,0,0,0,447,0,Payton Pritchard
8,4,7,4,1,2,13,3,2,0,0,0,0,447,1,Payton Pritchard
9,1,4,0,0,0,12,6,2,0,0,3,0,447,2,Payton Pritchard
8,2,1,4,1,0,15,9,1,0,2,6,0,447,0,Deandre Ayton
11,1,1,6,1,0,16,10,0,0,1,1,1,447,1,Deandre Ayton
16,1,1,11,1,0,15,14,0,1,2,2,1,447,2,Deandre Ayton
20,2,7,6,0,3,9,4,5,3,0,1,0,447,0,Devin Vassell
12,2,4,5,1,1,17,2,2,2,0,0,0,447,1,Devin Vassell
14,3,1,5,0,0,15,3,4,1,0,0,0,447,2,Devin Vassell
4,1,1,1,0,1,7,8,0,2,0,1,0,447,0,Dereck Lively II
5,3,1,5,0,1,8,3,4,0,2,0,0,447,1,Dereck Lively II
5,3,1,4,1,1,8,6,4,1,0,2,0,447,2,Dereck Lively II
8,1,3,3,1,0,18,8,1,0,0,4,0,447,0,Wendell Carter Jr.
7,6,1,5,6,0,14,11,3,1,0,0,1,447,1,Wendell Carter Jr.
6,4,1,3,1,1,13,2,0,2,0,0,0,447,2,Wendell Carter Jr.
5,1,1,3,1,0,8,2,1,0,0,1,0,447,0,Ajay Mitchell
6,1,3,3,0,0,10,2,0,1,0,0,0,447,1,Ajay Mitchell
7,1,1,2,0,1,6,0,0,1,0,2,0,447,2,Ajay Mitchell
13,3,6,7,2,4,12,3,1,0,0,0,0,447,0,Tim Hardaway Jr.
12,2,8,5,1,4,21,1,1,3,0,1,0,447,1,Tim Hardaway Jr.
10,1,8,3,1,2,11,4,0,1,0,2,0,447,2,Tim Hardaway Jr.
23,7,8,7,4,5,26,5,12,1,0,3,1,448,0,Stephen Curry
21,6,10,8,5,2,24,5,4,3,0,0,0,448,1,Stephen Curry
17,7,9,7,5,4,23,1,8,4,0,2,0,448,2,Stephen Curry
4,1,1,1,1,0,12,9,0,1,1,4,0,448,0,Ivica Zubac
16,1,1,9,1,0,16,10,2,0,2,3,1,448,1,Ivica Zubac
5,3,1,3,1,0,16,4,1,0,0,0,0,448,2,Ivica Zubac
13,4,4,4,4,2,16,3,3,2,1,3,0,448,0,Cooper Flagg
11,6,3,4,6,1,16,11,6,1,0,2,1,448,1,Cooper Flagg
18,5,1,8,5,0,17,5,7,0,1,1,0,448,2,Cooper Flagg
14,4,5,7,3,1,21,6,5,1,0,2,0,448,0,Austin Reaves
12,10,3,9,5,1,16,5,5,2,0,3,0,448,1,Austin Reaves
12,6,3,6,3,1,13,1,7,1,0,4,0,448,2,Austin Reaves
15,4,2,6,3,0,17,5,7,1,1,1,0,448,0,Kawhi Leonard
17,8,2,11,7,0,17,8,3,1,0,1,0,448,1,Kawhi Leonard
16,4,5,8,3,3,25,5,3,1,2,3,0,448,2,Kawhi Leonard
6,1,5,3,0,0,13,1,1,2,0,2,0,448,0,Payton Pritchard
5,2,10,3,0,2,11,2,2,0,0,2,0,448,1,Payton Pritchard
