SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,season
22023,1626156,0022300026,"Nov 14, 2023",LAL vs. MEM,W,27,8,12,0.667,6,8,0.75,2,3,0.667,0,3,3,5,0,0,0,0,24,25,1,D'Angelo Russell,2023-24
22023,1626156,0022300187,"Nov 12, 2023",LAL vs. POR,W,32,5,14,0.357,0,3,0.0,1,2,0.5,1,4,5,11,1,0,1,2,11,4,1,D'Angelo Russell,2023-24
22023,1626156,0022300015,"Nov 10, 2023",LAL @ PHX,W,29,6,12,0.5,0,3,0.0,7,9,0.778,0,3,3,9,0,1,1,4,19,1,1,D'Angelo Russell,2023-24
22023,1626156,0022300163,"Nov 08, 2023",LAL @ HOU,L,28,9,18,0.5,4,7,0.571,0,0,0.0,0,2,2,4,0,3,1,1,22,-18,1,D'Angelo Russell,2023-24
22023,1626156,0022300150,"Nov 06, 2023",LAL @ MIA,L,29,6,10,0.6,1,3,0.333,0,0,0.0,0,4,4,6,0,1,3,2,13,-4,1,D'Angelo Russell,2023-24
22023,1626156,0022300134,"Nov 04, 2023",LAL @ ORL,L,35,4,17,0.235,1,10,0.1,2,2,1.0,2,2,4,4,0,0,1,2,11,-17,1,D'Angelo Russell,2023-24
22023,1626156,0022300127,"Nov 01, 2023",LAL vs. LAC,W,36,10,19,0.526,3,7,0.429,4,4,1.0,0,2,2,6,0,0,3,2,27,3,1,D'Angelo Russell,2023-24
22023,1626156,0022300111,"Oct 30, 2023",LAL vs. ORL,W,36,10,14,0.714,3,6,0.5,5,5,1.0,0,2,2,8,1,1,3,4,28,7,1,D'Angelo Russell,2023-24
22023,1626156,0022300100,"Oct 29, 2023",LAL @ SAC,L,41,5,13,0.385,1,5,0.2,6,7,0.857,0,3,3,9,0,0,0,4,17,-7,1,D'Angelo Russell,2023-24
22023,1626156,0022300076,"Oct 26, 2023",LAL vs. PHX,W,33,6,16,0.375,1,7,0.143,1,1,1.0,0,4,4,5,2,1,3,2,14,8,1,D'Angelo Russell,2023-24
22023,1626156,0022300061,"Oct 24, 2023",LAL @ DEN,L,36,4,12,0.333,2,5,0.4,1,2,0.5,0,4,4,7,1,0,3,3,11,1,1,D'Angelo Russell,2023-24
22022,1626156,0022201228,"Apr 09, 2023",LAL vs. UTA,W,33,6,13,0.462,3,8,0.375,2,3,0.667,0,2,2,5,0,1,2,1,17,10,1,D'Angelo Russell,2022-23
22022,1626156,0022201212,"Apr 07, 2023",LAL vs. PHX,W,33,9,14,0.643,6,9,0.667,0,0,0.0,0,3,3,3,0,0,6,2,24,9,1,D'Angelo Russell,2022-23
22022,1626156,0022201196,"Apr 05, 2023",LAL @ LAC,L,40,6,13,0.462,2,6,0.333,1,2,0.5,1,2,3,7,0,0,1,1,15,8,1,D'Angelo Russell,2022-23
22022,1626156,0022201171,"Apr 02, 2023",LAL @ HOU,W,15,2,4,0.5,2,4,0.5,0,1,0.0,0,3,3,4,0,0,0,0,6,2,1,D'Angelo Russell,2022-23
22022,1626156,0022201157,"Mar 31, 2023",LAL @ MIN,W,34,5,12,0.417,1,4,0.25,1,2,0.5,0,1,1,10,2,0,3,3,12,-2,1,D'Angelo Russell,2022-23
22022,1626156,0022201140,"Mar 29, 2023",LAL @ CHI,W,36,7,12,0.583,2,4,0.5,1,3,0.333,1,3,4,4,1,0,3,1,17,35,1,D'Angelo Russell,2022-23
22022,1626156,0022201092,"Mar 22, 2023",LAL vs. PHX,W,34,9,13,0.692,3,6,0.5,5,7,0.714,0,1,1,6,1,2,4,0,26,13,1,D'Angelo Russell,2022-23
22022,1626156,0022201070,"Mar 19, 2023",LAL vs. ORL,W,33,6,12,0.5,4,8,0.5,2,2,1.0,0,1,1,6,0,2,1,1,18,-8,1,D'Angelo Russell,2022-23
22022,1626156,0022201054,"Mar 17, 2023",LAL vs. DAL,L,36,5,17,0.294,0,6,0.0,1,2,0.5,0,2,2,11,1,0,0,3,11,6,1,D'Angelo Russell,2022-23
22022,1626156,0022201038,"Mar 15, 2023",LAL @ HOU,L,34,5,17,0.294,3,11,0.273,5,6,0.833,0,1,1,7,1,0,3,2,18,-1,1,D'Angelo Russell,2022-23
22022,1626156,0022201030,"Mar 14, 2023",LAL @ NOP,W,33,5,15,0.333,3,9,0.333,4,4,1.0,0,5,5,3,2,2,3,1,17,26,1,D'Angelo Russell,2022-23
22022,1626156,0022201019,"Mar 12, 2023",LAL vs. NYK,L,35,13,19,0.684,6,11,0.545,1,1,1.0,2,3,5,8,0,1,3,3,33,14,1,D'Angelo Russell,2022-23
22022,1626156,0022201003,"Mar 10, 2023",LAL vs. TOR,W,31,10,17,0.588,5,8,0.625,3,3,1.0,1,4,5,9,1,0,4,0,28,4,1,D'Angelo Russell,2022-23
22022,1626156,0022200893,"Feb 23, 2023",LAL vs. GSW,W,9,1,3,0.333,0,1,0.0,0,0,0.0,0,4,4,3,0,0,1,0,2,4,1,D'Angelo Russell,2022-23
22022,1626156,0022200882,"Feb 15, 2023",LAL vs. NOP,W,28,5,12,0.417,3,5,0.6,8,10,0.8,0,2,2,7,1,0,1,3,21,18,1,D'Angelo Russell,2022-23
22022,1626156,0022200867,"Feb 13, 2023",LAL @ POR,L,28,7,16,0.438,2,8,0.25,0,0,0.0,1,2,3,4,0,0,1,1,16,-7,1,D'Angelo Russell,2022-23
22022,1626156,0022200853,"Feb 11, 2023",LAL @ GSW,W,35,6,12,0.5,1,3,0.333,2,3,0.667,1,4,5,6,0,0,3,1,15,12,1,D'Angelo Russell,2022-23
22022,1626156,0022200820,"Feb 07, 2023",MIN @ DEN,L,20,4,7,0.571,2,4,0.5,0,0,0.0,1,1,2,3,1,0,1,0,10,-27,1,D'Angelo Russell,2022-23
22022,1626156,0022200806,"Feb 05, 2023",MIN vs. DEN,W,30,6,9,0.667,3,5,0.6,3,4,0.75,0,1,1,10,1,0,2,2,18,11,1,D'Angelo Russell,2022-23
22022,1626156,0022200790,"Feb 03, 2023",MIN vs. ORL,L,38,9,20,0.45,6,16,0.375,5,5,1.0,1,9,10,6,2,1,6,1,29,-9,1,D'Angelo Russell,2022-23
22022,1626156,0022200774,"Feb 01, 2023",MIN vs. GSW,W,35,11,23,0.478,7,17,0.412,0,0,0.0,0,2,2,2,0,0,3,6,29,3,1,D'Angelo Russell,2022-23
22022,1626156,0022200758,"Jan 30, 2023",MIN vs. SAC,L,40,4,16,0.25,2,10,0.2,0,3,0.0,0,4,4,7,0,0,2,1,10,-11,1,D'Angelo Russell,2022-23
22022,1626156,0022200746,"Jan 28, 2023",MIN vs. SAC,W,37,8,14,0.571,7,9,0.778,2,2,1.0,1,1,2,6,1,0,3,4,25,6,1,D'Angelo Russell,2022-23
22022,1626156,0022200737,"Jan 27, 2023",MIN vs. MEM,W,37,7,17,0.412,3,10,0.3,2,2,1.0,1,7,8,7,3,0,6,1,19,12,1,D'Angelo Russell,2022-23
22022,1626156,0022200724,"Jan 25, 2023",MIN @ NOP,W,39,8,17,0.471,3,8,0.375,0,1,0.0,0,3,3,5,2,0,0,2,19,12,1,D'Angelo Russell,2022-23
22022,1626156,0022200709,"Jan 23, 2023",MIN @ HOU,L,42,11,23,0.478,6,12,0.5,2,2,1.0,1,2,3,7,2,0,4,1,30,-3,1,D'Angelo Russell,2022-23
22022,1626156,0022200696,"Jan 21, 2023",MIN vs. HOU,W,31,6,11,0.545,4,6,0.667,7,7,1.0,0,1,1,8,1,0,2,2,23,2,1,D'Angelo Russell,2022-23
22022,1626156,0022200680,"Jan 19, 2023",MIN vs. TOR,W,34,8,15,0.533,5,10,0.5,4,4,1.0,1,0,1,6,2,1,4,2,25,2,1,D'Angelo Russell,2022-23
22022,1626156,0022200676,"Jan 18, 2023",MIN @ DEN,L,32,4,8,0.5,3,6,0.5,2,2,1.0,0,0,0,7,0,0,4,1,13,-4,1,D'Angelo Russell,2022-23
22022,1626156,0022200662,"Jan 16, 2023",MIN vs. UTA,L,31,6,11,0.545,3,6,0.5,6,6,1.0,1,0,1,7,0,1,1,1,21,3,1,D'Angelo Russell,2022-23
22022,1626156,0022200645,"Jan 14, 2023",MIN vs. CLE,W,21,4,8,0.5,1,3,0.333,0,0,0.0,0,0,0,1,0,0,1,2,9,-6,1,D'Angelo Russell,2022-23
22022,1626156,0022200637,"Jan 13, 2023",MIN vs. PHX,W,34,6,14,0.429,2,5,0.4,3,4,0.75,1,1,2,4,2,0,2,3,17,9,1,D'Angelo Russell,2022-23
22022,1626156,0022200618,"Jan 11, 2023",MIN @ DET,L,37,7,14,0.5,5,8,0.625,0,0,0.0,0,2,2,5,1,0,2,5,19,-3,1,D'Angelo Russell,2022-23
22022,1626156,0022200601,"Jan 08, 2023",MIN @ HOU,W,33,6,13,0.462,4,7,0.571,6,6,1.0,0,3,3,6,0,0,4,2,22,-1,1,D'Angelo Russell,2022-23
22022,1626156,0022200587,"Jan 06, 2023",MIN vs. LAC,W,33,7,12,0.583,1,4,0.25,10,10,1.0,0,5,5,4,2,1,2,4,25,8,1,D'Angelo Russell,2022-23
22022,1626156,0022200571,"Jan 04, 2023",MIN vs. POR,W,26,1,6,0.167,1,4,0.25,6,8,0.75,2,1,3,7,1,0,1,1,9,-3,1,D'Angelo Russell,2022-23
22022,1626156,0022200544,"Dec 31, 2022",MIN vs. DET,L,34,9,18,0.5,2,7,0.286,5,5,1.0,0,0,0,5,0,0,2,3,25,3,1,D'Angelo Russell,2022-23
22022,1626156,0022200533,"Dec 30, 2022",MIN @ MIL,L,35,3,10,0.3,1,5,0.2,8,8,1.0,0,5,5,7,1,0,0,3,15,-11,1,D'Angelo Russell,2022-23
22022,1626156,0022200520,"Dec 28, 2022",MIN @ NOP,L,38,8,17,0.471,2,7,0.286,9,9,1.0,0,3,3,4,2,0,3,1,27,5,1,D'Angelo Russell,2022-23
22022,1626156,0022200500,"Dec 26, 2022",MIN @ MIA,L,36,5,11,0.455,3,8,0.375,0,0,0.0,0,3,3,8,0,0,6,2,13,-2,1,D'Angelo Russell,2022-23
22022,1626156,0022200482,"Dec 23, 2022",MIN @ BOS,L,39,6,13,0.462,3,7,0.429,6,7,0.857,3,4,7,10,0,1,2,0,21,1,1,D'Angelo Russell,2022-23
22022,1626156,0022200473,"Dec 21, 2022",MIN vs. DAL,L,38,4,13,0.308,0,7,0.0,0,0,0.0,0,6,6,8,1,1,2,4,8,-5,1,D'Angelo Russell,2022-23
22022,1626156,0022200456,"Dec 19, 2022",MIN vs. DAL,W,35,4,13,0.308,1,6,0.167,0,0,0.0,0,2,2,5,0,0,3,4,9,-9,1,D'Angelo Russell,2022-23
22022,1626156,0022200449,"Dec 18, 2022",MIN vs. CHI,W,37,10,14,0.714,7,10,0.7,1,1,1.0,0,2,2,8,0,0,3,3,28,33,1,D'Angelo Russell,2022-23
22022,1626156,0022200407,"Dec 12, 2022",MIN @ POR,L,30,9,19,0.474,3,10,0.3,2,3,0.667,0,3,3,8,1,1,2,1,23,-13,1,D'Angelo Russell,2022-23
22022,1626156,0022200394,"Dec 10, 2022",MIN @ POR,L,39,9,16,0.563,4,6,0.667,2,3,0.667,0,1,1,3,3,0,5,2,24,6,1,D'Angelo Russell,2022-23
22022,1626156,0022200385,"Dec 09, 2022",MIN @ UTA,W,36,12,16,0.75,6,9,0.667,0,0,0.0,0,3,3,2,0,1,3,2,30,4,1,D'Angelo Russell,2022-23
22022,1626156,0022200370,"Dec 07, 2022",MIN vs. IND,W,28,9,18,0.5,4,9,0.444,6,6,1.0,0,0,0,4,1,0,3,4,28,-7,1,D'Angelo Russell,2022-23
22022,1626156,0022200341,"Dec 03, 2022",MIN vs. OKC,L,36,10,16,0.625,2,6,0.333,5,5,1.0,1,2,3,6,1,0,4,2,27,-16,1,D'Angelo Russell,2022-23
22022,1626156,0022200317,"Nov 30, 2022",MIN vs. MEM,W,37,6,16,0.375,2,7,0.286,1,3,0.333,0,5,5,10,2,0,2,5,15,19,1,D'Angelo Russell,2022-23
22022,1626156,0022200300,"Nov 28, 2022",MIN @ WAS,L,33,6,15,0.4,1,7,0.143,4,4,1.0,0,4,4,5,1,1,3,2,17,-18,1,D'Angelo Russell,2022-23
22022,1626156,0022200291,"Nov 27, 2022",MIN vs. GSW,L,31,5,14,0.357,3,6,0.5,2,2,1.0,1,1,2,6,1,1,0,2,15,-32,1,D'Angelo Russell,2022-23
22022,1626156,0022200272,"Nov 25, 2022",MIN @ CHA,L,36,8,15,0.533,4,10,0.4,0,0,0.0,2,2,4,10,1,0,3,3,20,-1,1,D'Angelo Russell,2022-23
22022,1626156,0022200262,"Nov 23, 2022",MIN @ IND,W,36,7,10,0.7,1,4,0.25,0,0,0.0,0,3,3,12,3,1,5,2,15,21,1,D'Angelo Russell,2022-23
22022,1626156,0022200252,"Nov 21, 2022",MIN vs. MIA,W,28,1,5,0.2,0,4,0.0,1,1,1.0,0,3,3,5,1,1,0,2,3,-2,1,D'Angelo Russell,2022-23
22022,1626156,0022200237,"Nov 19, 2022",MIN @ PHI,W,34,7,13,0.538,3,6,0.5,2,2,1.0,0,2,2,7,1,0,3,1,19,-5,1,D'Angelo Russell,2022-23
22022,1626156,0022200212,"Nov 16, 2022",MIN @ ORL,W,32,5,12,0.417,1,6,0.167,0,0,0.0,0,3,3,6,1,1,1,0,11,15,1,D'Angelo Russell,2022-23
22022,1626156,0022200193,"Nov 13, 2022",MIN @ CLE,W,35,11,13,0.846,4,5,0.8,4,6,0.667,0,2,2,11,1,0,2,2,30,19,1,D'Angelo Russell,2022-23
22022,1626156,0022200181,"Nov 11, 2022",MIN @ MEM,L,27,2,8,0.25,0,4,0.0,0,0,0.0,0,0,0,8,1,0,3,3,4,-8,1,D'Angelo Russell,2022-23
22022,1626156,0022200167,"Nov 09, 2022",MIN vs. PHX,L,33,6,14,0.429,4,9,0.444,4,4,1.0,1,1,2,6,0,0,3,2,20,-5,1,D'Angelo Russell,2022-23
22022,1626156,0022200153,"Nov 07, 2022",MIN vs. NYK,L,31,4,12,0.333,4,10,0.4,2,4,0.5,0,2,2,8,1,2,3,1,14,1,1,D'Angelo Russell,2022-23
22022,1626156,0022200137,"Nov 05, 2022",MIN vs. HOU,W,27,5,9,0.556,1,3,0.333,2,3,0.667,3,3,6,4,2,0,3,4,13,2,1,D'Angelo Russell,2022-23
22022,1626156,0022200129,"Nov 04, 2022",MIN vs. MIL,L,27,3,15,0.2,2,8,0.25,1,2,0.5,1,2,3,4,0,0,3,0,9,-18,1,D'Angelo Russell,2022-23
22022,1626156,0022200106,"Nov 01, 2022",MIN @ PHX,L,23,2,8,0.25,1,3,0.333,0,0,0.0,0,4,4,4,0,0,4,3,5,-20,1,D'Angelo Russell,2022-23
22022,1626156,0022200092,"Oct 30, 2022",MIN @ SAS,L,28,5,17,0.294,0,7,0.0,0,0,0.0,2,3,5,4,0,1,2,4,10,0,1,D'Angelo Russell,2022-23
22022,1626156,0022200076,"Oct 28, 2022",MIN vs. LAL,W,31,4,15,0.267,2,7,0.286,1,2,0.5,0,4,4,7,7,1,2,1,11,12,1,D'Angelo Russell,2022-23
22022,1626156,0022200062,"Oct 26, 2022",MIN vs. SAS,W,29,5,10,0.5,1,4,0.25,1,4,0.25,0,2,2,9,0,1,4,1,12,0,1,D'Angelo Russell,2022-23
22022,1626156,0022200050,"Oct 24, 2022",MIN vs. SAS,L,31,8,16,0.5,3,6,0.5,6,6,1.0,2,3,5,7,2,1,3,2,25,-12,1,D'Angelo Russell,2022-23
22022,1626156,0022200041,"Oct 23, 2022",MIN @ OKC,W,26,2,5,0.4,0,2,0.0,2,2,1.0,1,2,3,6,1,0,3,0,6,0,1,D'Angelo Russell,2022-23
22022,1626156,0022200025,"Oct 21, 2022",MIN vs. UTA,L,39,8,17,0.471,3,8,0.375,4,4,1.0,1,4,5,7,2,1,3,0,23,-7,1,D'Angelo Russell,2022-23
22022,1626156,0022200010,"Oct 19, 2022",MIN vs. OKC,W,35,7,16,0.438,2,6,0.333,4,5,0.8,0,5,5,2,1,1,4,5,20,-8,1,D'Angelo Russell,2022-23
22024,202681,0022400880,"Mar 03, 2025",DAL vs. SAC,L,9,2,4,0.5,0,0,0.0,3,3,1.0,0,1,1,1,0,0,1,0,7,-6,1,Kyrie Irving,2024-25
22024,202681,0022400865,"Mar 01, 2025",DAL vs. MIL,L,38,9,23,0.391,2,9,0.222,11,11,1.0,4,1,5,3,1,0,2,1,31,-11,1,Kyrie Irving,2024-25
22024,202681,0022400847,"Feb 27, 2025",DAL vs. CHA,W,38,11,24,0.458,2,9,0.222,1,1,1.0,1,8,9,5,2,2,2,3,25,21,1,Kyrie Irving,2024-25
22024,202681,0022400835,"Feb 25, 2025",DAL @ LAL,L,40,12,27,0.444,5,11,0.455,6,6,1.0,1,6,7,4,3,2,4,1,35,-10,1,Kyrie Irving,2024-25
22024,202681,0022400812,"Feb 23, 2025",DAL @ GSW,L,32,7,18,0.389,1,6,0.167,2,2,1.0,2,3,5,4,1,2,0,3,17,-20,1,Kyrie Irving,2024-25
22024,202681,0022400803,"Feb 21, 2025",DAL vs. NOP,W,37,11,22,0.5,5,12,0.417,8,8,1.0,0,2,2,4,0,1,1,3,35,5,1,Kyrie Irving,2024-25
22024,202681,0022400782,"Feb 12, 2025",DAL vs. GSW,W,40,15,25,0.6,7,10,0.7,5,5,1.0,1,6,7,0,1,0,3,2,42,8,1,Kyrie Irving,2024-25
22024,202681,0022400762,"Feb 10, 2025",DAL vs. SAC,L,44,11,25,0.44,2,7,0.286,6,7,0.857,2,7,9,7,3,0,1,3,30,-7,1,Kyrie Irving,2024-25
22024,202681,0022400741,"Feb 08, 2025",DAL vs. HOU,W,42,4,15,0.267,0,4,0.0,5,6,0.833,2,0,2,6,2,2,1,1,13,6,1,Kyrie Irving,2024-25
22024,202681,0022400728,"Feb 06, 2025",DAL @ BOS,W,40,7,17,0.412,3,6,0.5,2,2,1.0,2,1,3,4,4,0,3,2,19,0,1,Kyrie Irving,2024-25
22024,202681,0022400712,"Feb 04, 2025",DAL @ PHI,L,42,11,21,0.524,2,8,0.25,10,11,0.909,3,6,9,4,1,1,3,2,34,-8,1,Kyrie Irving,2024-25
22024,202681,0022400680,"Jan 31, 2025",DAL @ DET,L,37,9,23,0.391,3,10,0.3,7,7,1.0,1,5,6,3,1,0,3,0,28,-14,1,Kyrie Irving,2024-25
22024,202681,0022400670,"Jan 29, 2025",DAL @ NOP,W,39,10,21,0.476,3,9,0.333,2,3,0.667,5,4,9,6,1,0,2,0,25,2,1,Kyrie Irving,2024-25
22024,202681,0022400657,"Jan 27, 2025",DAL vs. WAS,W,28,4,9,0.444,2,6,0.333,3,4,0.75,0,5,5,5,0,0,1,3,13,23,1,Kyrie Irving,2024-25
22024,202681,0022400635,"Jan 25, 2025",DAL vs. BOS,L,42,11,23,0.478,0,3,0.0,0,0,0.0,0,4,4,5,0,1,3,1,22,-9,1,Kyrie Irving,2024-25
22024,202681,0022400625,"Jan 23, 2025",DAL @ OKC,W,39,8,17,0.471,4,8,0.5,4,4,1.0,0,3,3,4,2,0,2,4,24,16,1,Kyrie Irving,2024-25
22024,202681,0022400614,"Jan 22, 2025",DAL vs. MIN,L,38,12,21,0.571,4,11,0.364,8,8,1.0,0,4,4,9,0,0,3,3,36,-8,1,Kyrie Irving,2024-25
22024,202681,0022400599,"Jan 20, 2025",DAL @ CHA,L,41,11,24,0.458,3,8,0.375,8,9,0.889,3,1,4,3,3,0,4,0,33,-5,1,Kyrie Irving,2024-25
22024,202681,0022400583,"Jan 17, 2025",DAL vs. OKC,W,39,9,19,0.474,3,8,0.375,4,4,1.0,1,4,5,5,1,0,3,2,25,13,1,Kyrie Irving,2024-25
22024,202681,0022400559,"Jan 14, 2025",DAL vs. DEN,L,30,4,18,0.222,0,3,0.0,3,4,0.75,1,3,4,2,4,1,1,1,11,-17,1,Kyrie Irving,2024-25
22024,202681,0022400460,"Jan 01, 2025",DAL @ HOU,L,37,7,13,0.538,0,2,0.0,2,3,0.667,0,7,7,2,3,2,4,4,16,-16,1,Kyrie Irving,2024-25
22024,202681,0022400434,"Dec 28, 2024",DAL @ POR,L,39,16,26,0.615,5,12,0.417,9,9,1.0,1,1,2,2,2,1,4,1,46,-17,1,Kyrie Irving,2024-25
22024,202681,0022400425,"Dec 27, 2024",DAL @ PHX,W,40,6,21,0.286,5,10,0.5,3,3,1.0,0,4,4,5,1,0,5,4,20,12,1,Kyrie Irving,2024-25
22024,202681,0022400406,"Dec 25, 2024",DAL vs. MIN,L,37,14,27,0.519,5,14,0.357,6,6,1.0,1,4,5,2,0,1,2,1,39,-4,1,Kyrie Irving,2024-25
22024,202681,0022400401,"Dec 23, 2024",DAL vs. POR,W,29,7,14,0.5,2,6,0.333,4,4,1.0,1,2,3,2,1,1,0,1,20,30,1,Kyrie Irving,2024-25
22024,202681,0022400385,"Dec 21, 2024",DAL vs. LAC,W,38,6,25,0.24,2,9,0.222,1,1,1.0,1,2,3,6,0,0,1,1,15,12,1,Kyrie Irving,2024-25
22024,202681,0022401228,"Dec 15, 2024",DAL @ GSW,W,35,8,16,0.5,1,4,0.25,4,5,0.8,1,2,3,8,0,0,2,0,21,10,1,Kyrie Irving,2024-25
22024,202681,0022401203,"Dec 10, 2024",DAL @ OKC,L,40,7,14,0.5,3,5,0.6,0,0,0.0,0,2,2,5,1,1,2,2,17,0,1,Kyrie Irving,2024-25
22024,202681,0022400344,"Dec 07, 2024",DAL @ TOR,W,39,9,14,0.643,6,9,0.667,5,5,1.0,0,6,6,4,2,1,3,2,29,6,1,Kyrie Irving,2024-25
22024,202681,0022400326,"Dec 05, 2024",DAL @ WAS,W,25,10,16,0.625,3,5,0.6,2,3,0.667,1,3,4,3,2,0,2,3,25,10,1,Kyrie Irving,2024-25
22024,202681,0022400056,"Dec 03, 2024",DAL vs. MEM,W,35,3,14,0.214,0,4,0.0,4,4,1.0,3,3,6,2,1,0,4,4,10,-1,1,Kyrie Irving,2024-25
22024,202681,0022400304,"Nov 30, 2024",DAL @ UTA,W,36,11,25,0.44,6,13,0.462,2,2,1.0,2,5,7,9,4,0,3,1,30,17,1,Kyrie Irving,2024-25
22024,202681,0022400292,"Nov 27, 2024",DAL vs. NYK,W,35,10,21,0.476,3,9,0.333,0,0,0.0,1,6,7,6,0,0,1,4,23,5,1,Kyrie Irving,2024-25
22024,202681,0022400280,"Nov 25, 2024",DAL @ ATL,W,41,11,28,0.393,6,13,0.462,4,4,1.0,2,5,7,6,0,0,3,3,32,3,1,Kyrie Irving,2024-25
22024,202681,0022400273,"Nov 24, 2024",DAL @ MIA,L,39,9,21,0.429,3,12,0.25,6,7,0.857,0,4,4,6,0,0,3,4,27,5,1,Kyrie Irving,2024-25
22024,202681,0022400033,"Nov 22, 2024",DAL @ DEN,W,38,7,19,0.368,1,6,0.167,4,4,1.0,1,5,6,6,1,1,3,3,19,6,1,Kyrie Irving,2024-25
22024,202681,0022400024,"Nov 19, 2024",DAL vs. NOP,W,27,6,11,0.545,4,5,0.8,2,2,1.0,1,0,1,7,0,0,1,1,18,28,1,Kyrie Irving,2024-25
22024,202681,0022400242,"Nov 17, 2024",DAL @ OKC,W,36,9,18,0.5,3,6,0.5,2,2,1.0,1,0,1,6,0,0,1,2,23,-4,1,Kyrie Irving,2024-25
22024,202681,0022400232,"Nov 16, 2024",DAL vs. SAS,W,28,9,15,0.6,2,6,0.333,2,3,0.667,1,7,8,6,2,0,3,2,22,22,1,Kyrie Irving,2024-25
22024,202681,0022400007,"Nov 12, 2024",DAL @ GSW,L,36,8,13,0.615,1,3,0.333,4,5,0.8,0,3,3,6,0,0,5,4,21,-13,1,Kyrie Irving,2024-25
22024,202681,0022400208,"Nov 10, 2024",DAL @ DEN,L,35,17,22,0.773,6,8,0.75,3,3,1.0,0,5,5,5,1,1,1,1,43,-6,1,Kyrie Irving,2024-25
22024,202681,0022400190,"Nov 08, 2024",DAL vs. PHX,L,41,10,17,0.588,2,6,0.333,7,9,0.778,2,5,7,6,3,0,2,1,29,9,1,Kyrie Irving,2024-25
22024,202681,0022400176,"Nov 06, 2024",DAL vs. CHI,W,28,7,11,0.636,1,3,0.333,2,2,1.0,0,6,6,2,3,0,1,0,17,9,1,Kyrie Irving,2024-25
22024,202681,0022400165,"Nov 04, 2024",DAL vs. IND,L,40,11,21,0.524,3,7,0.429,2,2,1.0,2,3,5,4,0,0,2,3,27,-11,1,Kyrie Irving,2024-25
22024,202681,0022400153,"Nov 03, 2024",DAL vs. ORL,W,28,5,11,0.455,1,2,0.5,6,7,0.857,0,2,2,3,2,0,1,2,17,17,1,Kyrie Irving,2024-25
22024,202681,0022400129,"Oct 31, 2024",DAL vs. HOU,L,43,10,20,0.5,5,6,0.833,3,3,1.0,4,4,8,7,0,0,3,2,28,-3,1,Kyrie Irving,2024-25
22024,202681,0022400114,"Oct 29, 2024",DAL @ MIN,W,39,13,23,0.565,6,8,0.75,3,5,0.6,2,2,4,5,1,0,1,3,35,4,1,Kyrie Irving,2024-25
22024,202681,0022400110,"Oct 28, 2024",DAL vs. UTA,W,36,8,14,0.571,3,6,0.5,4,4,1.0,2,4,6,9,1,1,4,2,23,13,1,Kyrie Irving,2024-25
22024,202681,0022400095,"Oct 26, 2024",DAL @ PHX,L,39,9,22,0.409,2,5,0.4,2,2,1.0,0,2,2,5,3,0,1,4,22,-13,1,Kyrie Irving,2024-25
22024,202681,0022400074,"Oct 24, 2024",DAL vs. SAS,W,27,6,17,0.353,3,7,0.429,0,0,0.0,1,2,3,2,2,1,0,1,15,15,1,Kyrie Irving,2024-25
22023,202681,0022301161,"Apr 10, 2024",DAL @ MIA,W,37,10,15,0.667,5,8,0.625,0,0,0.0,0,3,3,4,2,0,1,2,25,11,1,Kyrie Irving,2023-24
22023,202681,0022301144,"Apr 09, 2024",DAL @ CHA,W,37,6,15,0.4,2,8,0.25,4,5,0.8,2,6,8,9,2,3,2,3,18,24,1,Kyrie Irving,2023-24
22023,202681,0022301131,"Apr 07, 2024",DAL vs. HOU,W,45,15,25,0.6,3,8,0.375,15,17,0.882,0,7,7,2,1,0,2,1,48,21,1,Kyrie Irving,2023-24
22023,202681,0022301097,"Apr 05, 2024",DAL vs. GSW,W,42,9,19,0.474,2,7,0.286,6,6,1.0,1,7,8,7,2,1,5,3,26,1,1,Kyrie Irving,2023-24
22023,202681,0022301124,"Apr 04, 2024",DAL vs. ATL,W,35,10,21,0.476,3,7,0.429,3,3,1.0,2,3,5,1,0,1,4,1,26,7,1,Kyrie Irving,2023-24
22023,202681,0022300589,"Apr 02, 2024",DAL @ GSW,L,39,10,19,0.526,4,8,0.5,3,3,1.0,0,1,1,2,3,1,4,3,27,6,1,Kyrie Irving,2023-24
22023,202681,0022301083,"Mar 31, 2024",DAL @ HOU,W,34,9,19,0.474,4,9,0.444,2,2,1.0,1,2,3,7,1,0,1,3,24,12,1,Kyrie Irving,2023-24
22023,202681,0022301073,"Mar 29, 2024",DAL @ SAC,W,38,11,16,0.688,3,5,0.6,5,6,0.833,0,3,3,2,0,0,2,1,30,8,1,Kyrie Irving,2023-24
22023,202681,0022301047,"Mar 26, 2024",DAL @ SAC,W,35,10,19,0.526,4,9,0.444,0,1,0.0,0,3,3,8,2,0,1,4,24,28,1,Kyrie Irving,2023-24
22023,202681,0022301041,"Mar 25, 2024",DAL @ UTA,W,36,10,21,0.476,4,9,0.444,3,3,1.0,0,3,3,5,0,0,2,2,27,9,1,Kyrie Irving,2023-24
